calendar_date,date_source,video_id,video_url,title,transcript_path,channel,slug,asset,weight_pct,size,instrument,confidence
2026-03-19,portfolio,NiTx_NiThxI,https://www.youtube.com/watch?v=NiTx_NiThxI,The Wall of Worry,youtube/transcripts-top/crypto-currently/undated-the-wall-of-worry.md,crypto-currently,crypto-currently,SOL,,,spot,0.9
2026-03-19,portfolio,NiTx_NiThxI,https://www.youtube.com/watch?v=NiTx_NiThxI,The Wall of Worry,youtube/transcripts-top/crypto-currently/undated-the-wall-of-worry.md,crypto-currently,crypto-currently,USD,,,cash,0.5
2026-01-20,portfolio,NmTLa8xcpMQ,https://www.youtube.com/watch?v=NmTLa8xcpMQ,It's Happening Again,youtube/transcripts-top/crypto-currently/2026-01-20-it-s-happening-again.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
2026-01-20,portfolio,NmTLa8xcpMQ,https://www.youtube.com/watch?v=NmTLa8xcpMQ,It's Happening Again,youtube/transcripts-top/crypto-currently/2026-01-20-it-s-happening-again.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
2026-01-20,portfolio,NmTLa8xcpMQ,https://www.youtube.com/watch?v=NmTLa8xcpMQ,It's Happening Again,youtube/transcripts-top/crypto-currently/2026-01-20-it-s-happening-again.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
,,O1Vyn49zAYE,https://www.youtube.com/watch?v=O1Vyn49zAYE,We Have Seen This Before,youtube/transcripts-top/crypto-currently/undated-we-have-seen-this-before-O1Vyn49zAYE.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,O1Vyn49zAYE,https://www.youtube.com/watch?v=O1Vyn49zAYE,We Have Seen This Before,youtube/transcripts-top/crypto-currently/undated-we-have-seen-this-before-O1Vyn49zAYE.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.9
,,O1Vyn49zAYE,https://www.youtube.com/watch?v=O1Vyn49zAYE,We Have Seen This Before,youtube/transcripts-top/crypto-currently/undated-we-have-seen-this-before-O1Vyn49zAYE.md,crypto-currently,crypto-currently,USD,,small,cash,0.8
,,O8JBgWeUwHs,https://www.youtube.com/watch?v=O8JBgWeUwHs,This Cycle Is Different,youtube/transcripts-top/crypto-currently/undated-this-cycle-is-different-O8JBgWeUwHs.md,crypto-currently,crypto-currently,BTC,,large,spot,0.9
,,O8JBgWeUwHs,https://www.youtube.com/watch?v=O8JBgWeUwHs,This Cycle Is Different,youtube/transcripts-top/crypto-currently/undated-this-cycle-is-different-O8JBgWeUwHs.md,crypto-currently,crypto-currently,USD,,medium,cash,0.8
,,O8JBgWeUwHs,https://www.youtube.com/watch?v=O8JBgWeUwHs,This Cycle Is Different,youtube/transcripts-top/crypto-currently/undated-this-cycle-is-different-O8JBgWeUwHs.md,crypto-currently,crypto-currently,OTHER:SOL|ADA|AVAX|LINK|DOGE|XRP|MSTR,,medium,spot,0.7
,,O8JBgWeUwHs,https://www.youtube.com/watch?v=O8JBgWeUwHs,This Cycle Is Different,youtube/transcripts-top/crypto-currently/undated-this-cycle-is-different-O8JBgWeUwHs.md,crypto-currently,crypto-currently,USD,,medium,cash,0.8
2026-01-29,portfolio,O8zC-pjhIME,https://www.youtube.com/watch?v=O8zC-pjhIME,I Can't Believe This,youtube/transcripts-top/crypto-currently/2026-01-29-i-can-t-believe-this.md,crypto-currently,crypto-currently,BTC,,large,spot,0.9
2026-01-29,portfolio,O8zC-pjhIME,https://www.youtube.com/watch?v=O8zC-pjhIME,I Can't Believe This,youtube/transcripts-top/crypto-currently/2026-01-29-i-can-t-believe-this.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.9
2026-01-29,portfolio,O8zC-pjhIME,https://www.youtube.com/watch?v=O8zC-pjhIME,I Can't Believe This,youtube/transcripts-top/crypto-currently/2026-01-29-i-can-t-believe-this.md,crypto-currently,crypto-currently,SOL,,medium,spot,0.9
2026-01-29,portfolio,O8zC-pjhIME,https://www.youtube.com/watch?v=O8zC-pjhIME,I Can't Believe This,youtube/transcripts-top/crypto-currently/2026-01-29-i-can-t-believe-this.md,crypto-currently,crypto-currently,USD,,large,cash,0.9
,,OEqpc9e25S8,https://www.youtube.com/watch?v=OEqpc9e25S8,This Cycle IS Different,youtube/transcripts-top/crypto-currently/undated-this-cycle-is-different-OEqpc9e25S8.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,OEqpc9e25S8,https://www.youtube.com/watch?v=OEqpc9e25S8,This Cycle IS Different,youtube/transcripts-top/crypto-currently/undated-this-cycle-is-different-OEqpc9e25S8.md,crypto-currently,crypto-currently,USD,,large,cash,0.9
,,OEqpc9e25S8,https://www.youtube.com/watch?v=OEqpc9e25S8,This Cycle IS Different,youtube/transcripts-top/crypto-currently/undated-this-cycle-is-different-OEqpc9e25S8.md,crypto-currently,crypto-currently,USD,,large,cash,0.9
,,OGwyxMc1wuA,https://www.youtube.com/watch?v=OGwyxMc1wuA,This Can't Be Ignored,youtube/transcripts-top/crypto-currently/undated-this-can-t-be-ignored-OGwyxMc1wuA.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,OGwyxMc1wuA,https://www.youtube.com/watch?v=OGwyxMc1wuA,This Can't Be Ignored,youtube/transcripts-top/crypto-currently/undated-this-can-t-be-ignored-OGwyxMc1wuA.md,crypto-currently,crypto-currently,SOL,,medium,spot,0.9
,,OGwyxMc1wuA,https://www.youtube.com/watch?v=OGwyxMc1wuA,This Can't Be Ignored,youtube/transcripts-top/crypto-currently/undated-this-can-t-be-ignored-OGwyxMc1wuA.md,crypto-currently,crypto-currently,ETH,,small,spot,0.9
,,OGwyxMc1wuA,https://www.youtube.com/watch?v=OGwyxMc1wuA,This Can't Be Ignored,youtube/transcripts-top/crypto-currently/undated-this-can-t-be-ignored-OGwyxMc1wuA.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,OWNuj-ZzzPI,https://www.youtube.com/watch?v=OWNuj-ZzzPI,It's Finally Time,youtube/transcripts-top/crypto-currently/undated-it-s-finally-time.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,OWNuj-ZzzPI,https://www.youtube.com/watch?v=OWNuj-ZzzPI,It's Finally Time,youtube/transcripts-top/crypto-currently/undated-it-s-finally-time.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.9
,,OWNuj-ZzzPI,https://www.youtube.com/watch?v=OWNuj-ZzzPI,It's Finally Time,youtube/transcripts-top/crypto-currently/undated-it-s-finally-time.md,crypto-currently,crypto-currently,SOL,,medium,spot,0.9
,,OWNuj-ZzzPI,https://www.youtube.com/watch?v=OWNuj-ZzzPI,It's Finally Time,youtube/transcripts-top/crypto-currently/undated-it-s-finally-time.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
2025-12-21,portfolio,OYZzS7QBOc0,https://www.youtube.com/watch?v=OYZzS7QBOc0,It's Almost There,youtube/transcripts-top/crypto-currently/2025-12-21-it-s-almost-there.md,crypto-currently,crypto-currently,BTC,,,spot,0.9
2025-12-21,portfolio,OYZzS7QBOc0,https://www.youtube.com/watch?v=OYZzS7QBOc0,It's Almost There,youtube/transcripts-top/crypto-currently/2025-12-21-it-s-almost-there.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
,,OZ0sDwwe6T8,https://www.youtube.com/watch?v=OZ0sDwwe6T8,What Will Bitcoin Do Next?,youtube/transcripts-top/crypto-currently/undated-what-will-bitcoin-do-next.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,OZ0sDwwe6T8,https://www.youtube.com/watch?v=OZ0sDwwe6T8,What Will Bitcoin Do Next?,youtube/transcripts-top/crypto-currently/undated-what-will-bitcoin-do-next.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.9
,,OZ0sDwwe6T8,https://www.youtube.com/watch?v=OZ0sDwwe6T8,What Will Bitcoin Do Next?,youtube/transcripts-top/crypto-currently/undated-what-will-bitcoin-do-next.md,crypto-currently,crypto-currently,USD,25.0,small,cash,0.9
,,OnwfZetDX_g,https://www.youtube.com/watch?v=OnwfZetDX_g,The Last Pullback,youtube/transcripts-top/crypto-currently/undated-the-last-pullback.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,OnwfZetDX_g,https://www.youtube.com/watch?v=OnwfZetDX_g,The Last Pullback,youtube/transcripts-top/crypto-currently/undated-the-last-pullback.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
,,OnwfZetDX_g,https://www.youtube.com/watch?v=OnwfZetDX_g,The Last Pullback,youtube/transcripts-top/crypto-currently/undated-the-last-pullback.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
,,PJupwIIz4Sw,https://www.youtube.com/watch?v=PJupwIIz4Sw,The Final Countdown,youtube/transcripts-top/crypto-currently/undated-the-final-countdown.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,PJupwIIz4Sw,https://www.youtube.com/watch?v=PJupwIIz4Sw,The Final Countdown,youtube/transcripts-top/crypto-currently/undated-the-final-countdown.md,crypto-currently,crypto-currently,SOL,,small,spot,0.7
,,PJupwIIz4Sw,https://www.youtube.com/watch?v=PJupwIIz4Sw,The Final Countdown,youtube/transcripts-top/crypto-currently/undated-the-final-countdown.md,crypto-currently,crypto-currently,ETH,,small,spot,0.7
,,PJupwIIz4Sw,https://www.youtube.com/watch?v=PJupwIIz4Sw,The Final Countdown,youtube/transcripts-top/crypto-currently/undated-the-final-countdown.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,PhBk0vpI5xk,https://www.youtube.com/watch?v=PhBk0vpI5xk,Get Ready,youtube/transcripts-top/crypto-currently/undated-get-ready.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,PhBk0vpI5xk,https://www.youtube.com/watch?v=PhBk0vpI5xk,Get Ready,youtube/transcripts-top/crypto-currently/undated-get-ready.md,crypto-currently,crypto-currently,ETH,,small,spot,0.9
,,PhBk0vpI5xk,https://www.youtube.com/watch?v=PhBk0vpI5xk,Get Ready,youtube/transcripts-top/crypto-currently/undated-get-ready.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
,,PtYFt2bnpCQ,https://www.youtube.com/watch?v=PtYFt2bnpCQ,I Can't Believe It,youtube/transcripts-top/crypto-currently/undated-i-can-t-believe-it-PtYFt2bnpCQ.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,QTEYmYEfUNs,https://www.youtube.com/watch?v=QTEYmYEfUNs,Has Bitcoin Bottomed?,youtube/transcripts-top/crypto-currently/undated-has-bitcoin-bottomed.md,crypto-currently,crypto-currently,BTC,80.0,large,spot,0.9
,,QTEYmYEfUNs,https://www.youtube.com/watch?v=QTEYmYEfUNs,Has Bitcoin Bottomed?,youtube/transcripts-top/crypto-currently/undated-has-bitcoin-bottomed.md,crypto-currently,crypto-currently,SOL,,medium,spot,0.7
,,QTEYmYEfUNs,https://www.youtube.com/watch?v=QTEYmYEfUNs,Has Bitcoin Bottomed?,youtube/transcripts-top/crypto-currently/undated-has-bitcoin-bottomed.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.7
,,QTEYmYEfUNs,https://www.youtube.com/watch?v=QTEYmYEfUNs,Has Bitcoin Bottomed?,youtube/transcripts-top/crypto-currently/undated-has-bitcoin-bottomed.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,QU6kmXaTJyI,https://www.youtube.com/watch?v=QU6kmXaTJyI,Bitcoin Breakout CONFIRMED,youtube/transcripts-top/crypto-currently/undated-bitcoin-breakout-confirmed.md,crypto-currently,crypto-currently,BTC,,large,spot,0.9
,,QU6kmXaTJyI,https://www.youtube.com/watch?v=QU6kmXaTJyI,Bitcoin Breakout CONFIRMED,youtube/transcripts-top/crypto-currently/undated-bitcoin-breakout-confirmed.md,crypto-currently,crypto-currently,USD,,medium,cash,0.8
,,QuPJU_178Bs,https://www.youtube.com/watch?v=QuPJU_178Bs,This Cycle Is Different,youtube/transcripts-top/crypto-currently/undated-this-cycle-is-different-QuPJU_178Bs.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,RVztLCRjOUI,https://www.youtube.com/watch?v=RVztLCRjOUI,It's Beautiful,youtube/transcripts-top/crypto-currently/undated-it-s-beautiful.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,RVztLCRjOUI,https://www.youtube.com/watch?v=RVztLCRjOUI,It's Beautiful,youtube/transcripts-top/crypto-currently/undated-it-s-beautiful.md,crypto-currently,crypto-currently,USD,,medium,cash,0.8
2025-09-18,portfolio,SdpG7ZOvyZA,https://www.youtube.com/watch?v=SdpG7ZOvyZA,It Finally Happened,youtube/transcripts-top/crypto-currently/undated-it-finally-happened.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
2025-09-18,portfolio,SdpG7ZOvyZA,https://www.youtube.com/watch?v=SdpG7ZOvyZA,It Finally Happened,youtube/transcripts-top/crypto-currently/undated-it-finally-happened.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.9
2025-09-18,portfolio,SdpG7ZOvyZA,https://www.youtube.com/watch?v=SdpG7ZOvyZA,It Finally Happened,youtube/transcripts-top/crypto-currently/undated-it-finally-happened.md,crypto-currently,crypto-currently,SOL,,medium,spot,0.9
2025-09-18,portfolio,SdpG7ZOvyZA,https://www.youtube.com/watch?v=SdpG7ZOvyZA,It Finally Happened,youtube/transcripts-top/crypto-currently/undated-it-finally-happened.md,crypto-currently,crypto-currently,MSTR,,,spot,0.7
2025-09-18,portfolio,SdpG7ZOvyZA,https://www.youtube.com/watch?v=SdpG7ZOvyZA,It Finally Happened,youtube/transcripts-top/crypto-currently/undated-it-finally-happened.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
2026-01-20,portfolio,T3qNzd9o7l8,https://www.youtube.com/watch?v=T3qNzd9o7l8,It's Finally Happening,youtube/transcripts-top/crypto-currently/2026-01-20-it-s-finally-happening.md,crypto-currently,crypto-currently,BTC,70.0,large,spot,0.9
2026-01-20,portfolio,T3qNzd9o7l8,https://www.youtube.com/watch?v=T3qNzd9o7l8,It's Finally Happening,youtube/transcripts-top/crypto-currently/2026-01-20-it-s-finally-happening.md,crypto-currently,crypto-currently,USD,30.0,medium,cash,0.9
2026-01-20,portfolio,T3qNzd9o7l8,https://www.youtube.com/watch?v=T3qNzd9o7l8,It's Finally Happening,youtube/transcripts-top/crypto-currently/2026-01-20-it-s-finally-happening.md,crypto-currently,crypto-currently,USD,30.0,medium,cash,0.9
,,T6I9rOFvNPw,https://www.youtube.com/watch?v=T6I9rOFvNPw,Has Bitcoin Topped?,youtube/transcripts-top/crypto-currently/undated-has-bitcoin-topped.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,T6I9rOFvNPw,https://www.youtube.com/watch?v=T6I9rOFvNPw,Has Bitcoin Topped?,youtube/transcripts-top/crypto-currently/undated-has-bitcoin-topped.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.9
2025-10-16,portfolio,TSg8uP7m00E,https://www.youtube.com/watch?v=TSg8uP7m00E,Are You Ready?,youtube/transcripts-top/crypto-currently/undated-are-you-ready.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
2025-10-16,portfolio,TSg8uP7m00E,https://www.youtube.com/watch?v=TSg8uP7m00E,Are You Ready?,youtube/transcripts-top/crypto-currently/undated-are-you-ready.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.9
2025-10-16,portfolio,TSg8uP7m00E,https://www.youtube.com/watch?v=TSg8uP7m00E,Are You Ready?,youtube/transcripts-top/crypto-currently/undated-are-you-ready.md,crypto-currently,crypto-currently,SOL,,medium,spot,0.9
2025-10-16,portfolio,TSg8uP7m00E,https://www.youtube.com/watch?v=TSg8uP7m00E,Are You Ready?,youtube/transcripts-top/crypto-currently/undated-are-you-ready.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
,,TnUxIcHArIQ,https://www.youtube.com/watch?v=TnUxIcHArIQ,Right On Time,youtube/transcripts-top/crypto-currently/undated-right-on-time.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,TnUxIcHArIQ,https://www.youtube.com/watch?v=TnUxIcHArIQ,Right On Time,youtube/transcripts-top/crypto-currently/undated-right-on-time.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,Twx-2-pUefo,https://www.youtube.com/watch?v=Twx-2-pUefo,The Mania Phase,youtube/transcripts-top/crypto-currently/undated-the-mania-phase-Twx-2-pUefo.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,UahIe6gs86I,https://www.youtube.com/watch?v=UahIe6gs86I,It Finally Happened,youtube/transcripts-top/crypto-currently/undated-it-finally-happened-UahIe6gs86I.md,crypto-currently,crypto-currently,BTC,,large,spot,0.9
,,UahIe6gs86I,https://www.youtube.com/watch?v=UahIe6gs86I,It Finally Happened,youtube/transcripts-top/crypto-currently/undated-it-finally-happened-UahIe6gs86I.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.7
,,UahIe6gs86I,https://www.youtube.com/watch?v=UahIe6gs86I,It Finally Happened,youtube/transcripts-top/crypto-currently/undated-it-finally-happened-UahIe6gs86I.md,crypto-currently,crypto-currently,SOL,,small,spot,0.5
,,UahIe6gs86I,https://www.youtube.com/watch?v=UahIe6gs86I,It Finally Happened,youtube/transcripts-top/crypto-currently/undated-it-finally-happened-UahIe6gs86I.md,crypto-currently,crypto-currently,USD,,small,cash,0.7
,,Um6fOM_4wJ4,https://www.youtube.com/watch?v=Um6fOM_4wJ4,Don't Get Fooled,youtube/transcripts-top/crypto-currently/undated-don-t-get-fooled-Um6fOM_4wJ4.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.9
,,Um6fOM_4wJ4,https://www.youtube.com/watch?v=Um6fOM_4wJ4,Don't Get Fooled,youtube/transcripts-top/crypto-currently/undated-don-t-get-fooled-Um6fOM_4wJ4.md,crypto-currently,crypto-currently,SOL,,medium,spot,0.9
,,Unjy3zEyriE,https://www.youtube.com/watch?v=Unjy3zEyriE,They Just Keep Selling,youtube/transcripts-top/crypto-currently/undated-they-just-keep-selling.md,crypto-currently,crypto-currently,BTC,,large,spot,0.9
,,Unjy3zEyriE,https://www.youtube.com/watch?v=Unjy3zEyriE,They Just Keep Selling,youtube/transcripts-top/crypto-currently/undated-they-just-keep-selling.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.7
,,Unjy3zEyriE,https://www.youtube.com/watch?v=Unjy3zEyriE,They Just Keep Selling,youtube/transcripts-top/crypto-currently/undated-they-just-keep-selling.md,crypto-currently,crypto-currently,SOL,,small,spot,0.5
,,Unjy3zEyriE,https://www.youtube.com/watch?v=Unjy3zEyriE,They Just Keep Selling,youtube/transcripts-top/crypto-currently/undated-they-just-keep-selling.md,crypto-currently,crypto-currently,USD,,medium,cash,0.8
,,Uxn9GVtaEo0,https://www.youtube.com/watch?v=Uxn9GVtaEo0,Bitcoin Will SHOCK Everyone,youtube/transcripts-top/crypto-currently/undated-bitcoin-will-shock-everyone.md,crypto-currently,crypto-currently,BTC,,large,spot,0.9
,,Uxn9GVtaEo0,https://www.youtube.com/watch?v=Uxn9GVtaEo0,Bitcoin Will SHOCK Everyone,youtube/transcripts-top/crypto-currently/undated-bitcoin-will-shock-everyone.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,Uxn9GVtaEo0,https://www.youtube.com/watch?v=Uxn9GVtaEo0,Bitcoin Will SHOCK Everyone,youtube/transcripts-top/crypto-currently/undated-bitcoin-will-shock-everyone.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,V-9NM-qnYe4,https://www.youtube.com/watch?v=V-9NM-qnYe4,Keep it Simple,youtube/transcripts-top/crypto-currently/undated-keep-it-simple.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.7
,,V-9NM-qnYe4,https://www.youtube.com/watch?v=V-9NM-qnYe4,Keep it Simple,youtube/transcripts-top/crypto-currently/undated-keep-it-simple.md,crypto-currently,crypto-currently,SOL,,small,spot,0.5
,,V-9NM-qnYe4,https://www.youtube.com/watch?v=V-9NM-qnYe4,Keep it Simple,youtube/transcripts-top/crypto-currently/undated-keep-it-simple.md,crypto-currently,crypto-currently,USD,,small,cash,0.6
,,V8QrBERPBKA,https://www.youtube.com/watch?v=V8QrBERPBKA,The Endgame,youtube/transcripts-top/crypto-currently/undated-the-endgame-V8QrBERPBKA.md,crypto-currently,crypto-currently,BTC,,,spot,0.9
,,V8QrBERPBKA,https://www.youtube.com/watch?v=V8QrBERPBKA,The Endgame,youtube/transcripts-top/crypto-currently/undated-the-endgame-V8QrBERPBKA.md,crypto-currently,crypto-currently,SOL,,,spot,0.9
,,V8QrBERPBKA,https://www.youtube.com/watch?v=V8QrBERPBKA,The Endgame,youtube/transcripts-top/crypto-currently/undated-the-endgame-V8QrBERPBKA.md,crypto-currently,crypto-currently,USD,,medium,cash,0.8
2026-02-25,portfolio,VA-khDpLF_4,https://www.youtube.com/watch?v=VA-khDpLF_4,It's Actually Happening,youtube/transcripts-top/crypto-currently/undated-it-s-actually-happening.md,crypto-currently,crypto-currently,BTC,,large,spot,0.9
2026-02-25,portfolio,VA-khDpLF_4,https://www.youtube.com/watch?v=VA-khDpLF_4,It's Actually Happening,youtube/transcripts-top/crypto-currently/undated-it-s-actually-happening.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,VO8yQksPaDg,https://www.youtube.com/watch?v=VO8yQksPaDg,Don't Fall For It,youtube/transcripts-top/crypto-currently/undated-don-t-fall-for-it-VO8yQksPaDg.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,VT-2-srlzhY,https://www.youtube.com/watch?v=VT-2-srlzhY,This Cycle IS Different,youtube/transcripts-top/crypto-currently/undated-this-cycle-is-different.md,crypto-currently,crypto-currently,USD,,large,cash,0.9
,,VT-2-srlzhY,https://www.youtube.com/watch?v=VT-2-srlzhY,This Cycle IS Different,youtube/transcripts-top/crypto-currently/undated-this-cycle-is-different.md,crypto-currently,crypto-currently,USD,,large,cash,0.9
,,W4G-JyDp5rY,https://www.youtube.com/watch?v=W4G-JyDp5rY,The Everything Bubble,youtube/transcripts-top/crypto-currently/undated-the-everything-bubble.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,WysZpfBUZfw,https://www.youtube.com/watch?v=WysZpfBUZfw,It's So Close,youtube/transcripts-top/crypto-currently/undated-it-s-so-close.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,WysZpfBUZfw,https://www.youtube.com/watch?v=WysZpfBUZfw,It's So Close,youtube/transcripts-top/crypto-currently/undated-it-s-so-close.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.9
,,WysZpfBUZfw,https://www.youtube.com/watch?v=WysZpfBUZfw,It's So Close,youtube/transcripts-top/crypto-currently/undated-it-s-so-close.md,crypto-currently,crypto-currently,SOL,,small,spot,0.7
,,WysZpfBUZfw,https://www.youtube.com/watch?v=WysZpfBUZfw,It's So Close,youtube/transcripts-top/crypto-currently/undated-it-s-so-close.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
2025-12-21,portfolio,X5VBwjMhB6A,https://www.youtube.com/watch?v=X5VBwjMhB6A,Don't Mess This Up,youtube/transcripts-top/crypto-currently/2025-12-21-don-t-mess-this-up.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
2025-12-21,portfolio,X5VBwjMhB6A,https://www.youtube.com/watch?v=X5VBwjMhB6A,Don't Mess This Up,youtube/transcripts-top/crypto-currently/2025-12-21-don-t-mess-this-up.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.9
2025-12-21,portfolio,X5VBwjMhB6A,https://www.youtube.com/watch?v=X5VBwjMhB6A,Don't Mess This Up,youtube/transcripts-top/crypto-currently/2025-12-21-don-t-mess-this-up.md,crypto-currently,crypto-currently,SOL,,medium,spot,0.9
2025-12-21,portfolio,X5VBwjMhB6A,https://www.youtube.com/watch?v=X5VBwjMhB6A,Don't Mess This Up,youtube/transcripts-top/crypto-currently/2025-12-21-don-t-mess-this-up.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
2026-04-15,portfolio,XJanourvjpI,https://www.youtube.com/watch?v=XJanourvjpI,It's Looking Good,youtube/transcripts-top/crypto-currently/undated-it-s-looking-good.md,crypto-currently,crypto-currently,BTC,,large,spot,0.9
2026-04-15,portfolio,XJanourvjpI,https://www.youtube.com/watch?v=XJanourvjpI,It's Looking Good,youtube/transcripts-top/crypto-currently/undated-it-s-looking-good.md,crypto-currently,crypto-currently,MSTR,,small,spot,0.7
2026-04-15,portfolio,XJanourvjpI,https://www.youtube.com/watch?v=XJanourvjpI,It's Looking Good,youtube/transcripts-top/crypto-currently/undated-it-s-looking-good.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,XKqD0JZk8TU,https://www.youtube.com/watch?v=XKqD0JZk8TU,Right On Schedule,youtube/transcripts-top/crypto-currently/undated-right-on-schedule.md,crypto-currently,crypto-currently,BTC,,,spot,0.9
,,XKqD0JZk8TU,https://www.youtube.com/watch?v=XKqD0JZk8TU,Right On Schedule,youtube/transcripts-top/crypto-currently/undated-right-on-schedule.md,crypto-currently,crypto-currently,USD,30.0,medium,cash,0.9
,,XMU58PCu1x4,https://www.youtube.com/watch?v=XMU58PCu1x4,The Moment of Truth,youtube/transcripts-top/crypto-currently/undated-the-moment-of-truth-XMU58PCu1x4.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,XMU58PCu1x4,https://www.youtube.com/watch?v=XMU58PCu1x4,The Moment of Truth,youtube/transcripts-top/crypto-currently/undated-the-moment-of-truth-XMU58PCu1x4.md,crypto-currently,crypto-currently,SOL,,small,spot,0.7
,,XMU58PCu1x4,https://www.youtube.com/watch?v=XMU58PCu1x4,The Moment of Truth,youtube/transcripts-top/crypto-currently/undated-the-moment-of-truth-XMU58PCu1x4.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.7
,,XMU58PCu1x4,https://www.youtube.com/watch?v=XMU58PCu1x4,The Moment of Truth,youtube/transcripts-top/crypto-currently/undated-the-moment-of-truth-XMU58PCu1x4.md,crypto-currently,crypto-currently,MSTR,,small,spot,0.7
,,XMU58PCu1x4,https://www.youtube.com/watch?v=XMU58PCu1x4,The Moment of Truth,youtube/transcripts-top/crypto-currently/undated-the-moment-of-truth-XMU58PCu1x4.md,crypto-currently,crypto-currently,USD,,medium,cash,0.8
,,XMU58PCu1x4,https://www.youtube.com/watch?v=XMU58PCu1x4,The Moment of Truth,youtube/transcripts-top/crypto-currently/undated-the-moment-of-truth-XMU58PCu1x4.md,crypto-currently,crypto-currently,USD,,medium,cash,0.8
2026-01-20,portfolio,XNcqNO4kzys,https://www.youtube.com/watch?v=XNcqNO4kzys,It's Decision Time,youtube/transcripts-top/crypto-currently/2026-01-20-it-s-decision-time.md,crypto-currently,crypto-currently,BTC,,,spot,0.9
2026-01-20,portfolio,XNcqNO4kzys,https://www.youtube.com/watch?v=XNcqNO4kzys,It's Decision Time,youtube/transcripts-top/crypto-currently/2026-01-20-it-s-decision-time.md,crypto-currently,crypto-currently,USD,30.0,medium,cash,0.7
2026-01-20,portfolio,XNcqNO4kzys,https://www.youtube.com/watch?v=XNcqNO4kzys,It's Decision Time,youtube/transcripts-top/crypto-currently/2026-01-20-it-s-decision-time.md,crypto-currently,crypto-currently,USD,30.0,medium,cash,0.7
,,Xb6Gn4ua8X8,https://www.youtube.com/watch?v=Xb6Gn4ua8X8,Don't Fall For It,youtube/transcripts-top/crypto-currently/undated-don-t-fall-for-it-Xb6Gn4ua8X8.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
2026-04-08,portfolio,XbnhhVRADXM,https://www.youtube.com/watch?v=XbnhhVRADXM,It's Finally Happening,youtube/transcripts-top/crypto-currently/undated-it-s-finally-happening.md,crypto-currently,crypto-currently,BTC,80.0,large,spot,0.9
